id,mz,rt,ms1_isotopes,S104,S105,S116,S117,S139,S149
209.127@1.91,209.127,1.91,NA,157.62254,173.99728,140.07745,142.90077,171.2919,60.111946
242.1495@1.911,242.1495,1.911,NA,484.77704,462.12396,481.22006,451.16934,429.77164,443.71515
198.0772@1.9175,198.0772,1.9175,NA,303.77368,235.60472,257.74698,61.346676,239.53668,52.79209
350.169@1.9202,350.169,1.9202,NA,30.780245,108.76321,105.41146,34.139423,86.14716,39.004475
480.2444@1.9295,480.2444,1.9295,NA,221.96379,264.00797,236.29564,219.75134,223.02684,220.53528
342.3358@1.9304,342.3358,1.9304,NA,440.96762,503.56488,426.85526,438.92908,487.1866,450.67523
206.1014@1.9314,206.1014,1.9314,NA,52.36865,32.86218,16.060682,47.82635,29.8487,46.87539
221.0917@1.9332,221.0917,1.9332,NA,4429.575,4228.431,4125.724,3846.7173,3918.8364,3860.4324
427.2527@1.9341,427.2527,1.9341,NA,169.28828,170.68724,167.6752,26.974226,36.999344,179.64093
524.3675@1.9351,524.3675,1.9351,NA,306.18985,319.0433,295.38303,273.5186,295.5285,253.58861
553.2537@1.9378,553.2537,1.9378,NA,64.7808,61.934555,72.48604,88.067856,88.53999,87.18115
606.3093@1.9379,606.3093,1.9379,NA,423.11896,469.0096,439.59436,386.96097,414.77744,432.0067
471.2453@1.9388,471.2453,1.9388,NA,155.65529,128.70877,116.499344,140.60844,137.82913,119.363686
470.2581@1.9397,470.2581,1.9397,NA,67.41875,21.923264,29.850422,30.59229,37.55202,71.60015
217.0638@1.9416,217.0638,1.9416,NA,228.64981,208.34882,133.07541,185.41826,209.7688,27.273666
139.0499@1.9425,139.0499,1.9425,NA,11203.8125,11952.5205,11181.405,11125.151,10863.221,11155.569
292.1318@1.9425,292.1318,1.9425,NA,39.402973,58.119175,23.06687,7.116545,43.41044,41.056362
171.0766@1.9434,171.0766,1.9434,NA,181.4762,180.36815000000001,166.9709,149.59679,141.07811,191.77538
469.2287@1.9443,469.2287,1.9443,NA,53.003906,139.13031,120.90194,108.65991,128.63289,134.4601
584.329@1.9443,584.329,1.9443,NA,667.46094,654.9317,639.24036,645.1848,622.3701,639.75507
279.1341@1.9453,279.1341,1.9453,NA,614.9077,709.4475,684.29596,610.6856,637.64606,623.6066
463.218@1.9453,463.218,1.9453,NA,286.6402,298.93787,281.9479,254.0449,274.76794,244.97679
176.0471@1.9508,176.0471,1.9508,NA,982.3721,690.04913,148.66467,128.96042,869.8099,155.81892
374.1738@1.9536,374.17380000000003,1.9536,NA,338.96793,308.39594,287.1689,266.8052,299.38168,255.10283
381.1763@1.9536,381.1763,1.9536,NA,387.89093,425.45874,405.02188,391.77902,385.8434,386.43033
730.3421@1.9536,730.3421,1.9536,NA,189.4935,28.355383,188.57994,157.75609,168.49178,190.00145
173.0919@1.9564,173.0919,1.9564,NA,227.64397,251.09122,231.35405,198.82689,217.7866,243.24649
390.2019@1.9564,390.2019,1.9564,NA,547.8258,582.878,508.11407,474.51993,570.4742,488.9961
277.1182@1.9582,277.1182,1.9582,NA,106.77442,155.31432,161.49352,130.36713,150.97751,156.92026
261.09@1.9582,261.09,1.9582,NA,390.36087,406.78244,392.07245,366.75818,379.0258,392.8974
241.1182@1.9582,241.1182,1.9582,NA,95.194336,62.976475,40.276577,24.826672,19.06427,28.52748
616.2992@1.9601,616.2992,1.9601,NA,83.94539,78.45264,84.01334,81.70459,77.18498,63.34014
503.2165@1.961,503.2165,1.961,NA,221.24373,212.66704,209.87967,202.39308,204.55394,201.07184
623.3014@1.961,623.3014,1.961,NA,100.96691,114.25972,110.648895,114.368996,115.988045,91.24358
328.1865@1.962,328.1865,1.962,NA,302.31476,407.09186,396.0697,390.04678,361.58832,379.67624
179.1538@1.9629,179.1538,1.9629,NA,445.63333,471.2473,422.51025,405.71347,429.3878,421.45975
632.327@1.9629,632.327,1.9629,NA,138.41794,135.44931,126.4118,121.212715,135.0234,121.914
243.1339@1.9657,243.1339,1.9657,NA,11424.018,11726.03,11244.765,11106.101,10852.818,11166.747
303.1654@1.9657,303.1654,1.9657,NA,23.422966,38.207565,87.97118,92.17665,39.69119,84.71052
519.2448@1.9657,519.2448,1.9657,NA,87.77821,65.82814,49.05539,84.510445,78.477066,82.80715
454.2666@1.9675,454.2666,1.9675,NA,316.50598,379.72922,294.41724,316.75748,336.40714,300.12296
523.2156@1.9684,523.2156,1.9684,NA,141.81516,158.6694,178.7876,218.77303,179.63895,198.65819
749.367@1.9684,749.367,1.9684,NA,106.73798,117.82413,108.12923,115.81694,99.63942,101.623474
188.09@1.9694,188.09,1.9694,NA,28.584038,88.880325,14.475422,111.54517,20.94569,63.4111
485.2599@1.9694,485.2599,1.9694,NA,4347.1187,4334.452,4250.5815,4173.462,4025.5479,4086.1619
507.2417@1.9694,507.2417,1.9694,NA,1089.6973,1186.2283,1078.6292,1101.7383,1061.071,1138.712
580.4661@1.9694,580.4661,1.9694,NA,112.65537,148.00461,98.038155,115.65496,109.07324,27.956495
654.3098@1.9703,654.3098,1.9703,NA,85.35391,104.18426,85.109375,75.88944,87.724,90.658226
326.0721@1.9721,326.0721,1.9721,NA,202.06537,173.18098,145.32942,117.775406,160.12404,141.21718
374.2256@1.9721,374.2256,1.9721,NA,110.45633,13.644441,113.339676,19.028578,74.2894,18.567387
173.0378@1.9729,173.0378,1.9729,NA,153.45839,94.81053,2.8762941,0,133.8258,0
260.1587@1.9731,260.1587,1.9731,NA,24.533169,99.77417,105.8889,114.790764,26.173414,19.18727
261.1411@1.9749,261.1411,1.9749,NA,696.51013,688.0226,682.52985,617.96967,663.95483,752.2876
207.1848@1.9749,207.1848,1.9749,NA,162.78891,188.73793,154.22609,168.99635,168.14613,206.84102
153.1013@1.9777,153.1013,1.9777,NA,184.47551,178.29747,172.312,171.93092,177.7591,157.2508
360.2125@1.9777,360.2125,1.9777,NA,328.62863,28.93207,107.00357,90.01452,274.42514,243.59814
525.2486@1.9777,525.2486,1.9777,NA,95.36883,111.22321,114.91727,104.31128,93.00217,102.333466
427.2176@1.9786,427.2176,1.9786,NA,87.200226,37.821117,84.16813,70.10938,67.05681,63.779465
185.0919@1.9842,185.0919,1.9842,NA,2073.435,2015.4176,2003.6957,2039.766,2345.269,2206.5803
189.0872@1.9888,189.0872,1.9888,NA,16.803196,82.719444,61.494926,27.283165,56.481606,48.14263
154.0486@1.9925,154.0486,1.9925,NA,10.290197,37.756477,92.7585,95.185646,95.84444,72.87392
314.3045@1.9935,314.3045,1.9935,NA,181.00642,224.08849,174.38486,194.96661,216.32007,194.27855
126.0552@1.9953,126.0552,1.9953,NA,221.42311,183.8139,25.663908,80.7805,221.99413,26.941715
453.2701@1.9953,453.2701,1.9953,NA,281.43924,302.3533,284.50275,277.83435,264.54834,277.1889
510.2516@1.9981,510.2516,1.9981,NA,51.73635,12.911335,71.92737,47.90689,53.97593,68.081245
231.1341@2.0046,231.1341,2.0046,NA,1031.9293,1008.71844,969.3861,900.0587,987.30615,806.8
179.1182@2.0074,179.1182,2.0074,NA,227.23582,195.6119,202.88235,196.90196,196.66891,199.91678
246.1442@2.0074,246.1442,2.0074,NA,560.7606,396.496,542.2008,560.22687,552.41235,450.5744
265.1184@2.0157,265.1184,2.0157,NA,402.3452,364.16708,371.41055,46.04314,350.70593,394.89468
371.2281@2.0157,371.2281,2.0157,NA,597.214,606.7061,595.1732,556.1421,574.79297,598.8984
212.0911@2.0185,212.0911,2.0185,NA,117.04269,242.39594,166.59714,92.31283,90.5471,124.86008
268.1276@2.0185,268.1276,2.0185,NA,129.5043,140.33936,131.1707,131.66634,96.9521,120.62365
190.1069@2.0231,190.1069,2.0231,NA,3028.9475,2588.0527,2914.9023,2768.2708,2747.16,2667.872
420.2135@2.0259,420.2135,2.0259,NA,38.127716,31.862432,106.04194,101.50666,40.80397,119.26671
147.0761@2.0296,147.0761,2.0296,NA,570.54254,516.5953,542.68335,558.0384,512.72186,527.11487
86.0597@2.0324,86.0597,2.0324,NA,93.373,106.14341,72.28766,109.63256,103.56854,77.725685
288.0899@2.0407,288.0899,2.0407,NA,1025.2437,897.00635,765.61145,690.6751,827.11664,718.29706
506.2592@2.0417,506.2592,2.0417,NA,145.7874,145.87202,151.79471,130.05367,130.33936,142.6212
376.1853@2.0426,376.1853,2.0426,NA,231.36092,297.39767,243.39981,200.49222,221.34247,181.08934
484.2766@2.0435,484.2766,2.0435,NA,411.5215,411.9635,407.3487,297.75552,326.50812,317.03613
287.1598@2.0463,287.1598,2.0463,NA,28.883593,69.171844,19.600296,47.020836,94.1458,30.618263
193.169@2.0518,193.169,2.0518,NA,252.86705,217.03802,238.80423,238.77852,196.51727,258.18646
218.1024@2.0537,218.1024,2.0537,NA,134.6399,127.16653,105.7544,89.72095,122.43542,105.27498
242.1496@2.0556,242.1496,2.0556,NA,13525.828,13745.409,13471.469,12931.495,13130.562,12832.962
225.1232@2.0583,225.1232,2.0583,NA,1754.2588,1789.1912,1634.3059,1560.2468,1920.8347,1645.1403
191.1536@2.0593,191.1536,2.0593,NA,951.23914,955.98505,942.0802,947.31665,923.64264,894.4004
378.1114@2.0602,378.1114,2.0602,NA,21.858772,57.023106,16.844791,18.922943,45.375298,8.938249
483.2911@2.0602,483.2911,2.0602,NA,125.77979,143.76195,136.08115,121.830345,130.75075,122.27411
264.1306@2.062,264.1306,2.062,NA,586.47833,614.2559,547.6447,526.08105,537.2526,558.7289
122.096@2.0685,122.096,2.0685,NA,1958.8368,2174.852,2285.4702,2220.6238,2054.3228,2452.218
165.1377@2.0704,165.1377,2.0704,NA,364.205,329.1696,349.61234,291.1306,339.70425,279.58212
441.2692@2.0732,441.2692,2.0732,NA,104.88126,131.39574,127.68783,111.27464,134.08736,96.23298
197.0923@2.0787,197.0923,2.0787,NA,26.295135,207.37112,109.97175,115.45291,84.20056,41.857132
345.2134@2.0787,345.2134,2.0787,NA,40.70694,42.576004,86.507195,22.620302,111.07952,77.50767
267.1694@2.0861,267.1694,2.0861,NA,186.78905,174.36118,109.11031,178.7416,157.4954,125.08493
214.1181@2.088,214.1181,2.088,NA,914.785,514.8091,899.92596,550.53046,608.7104,570.6847
513.2363@2.0917,513.2363,2.0917,NA,36.621563,215.64531,163.97144,151.40894,148.05205,119.3731
751.364@2.0973,751.364,2.0973,NA,167.84727,211.34308,195.89299,189.60661,167.95479,174.39183
154.086@2.1,154.086,2.1,NA,118.934685,311.51517,96.75656,242.23645,116.61791,270.72876
569.3297@2.1047,569.3297,2.1047,NA,58.401344,64.90898,73.77035,31.585373,62.407288,72.163025
487.254@2.1075,487.254,2.1075,NA,6352.2397,6414.669,6131.084,5942.866,6201.113,5997.143
489.259@2.1084,489.259,2.1084,NA,295.09323,326.20676,140.66493,285.5643,372.86902,255.58133
204.0862@2.1102,204.0862,2.1102,NA,933.31195,946.08356,897.39734,920.46436,933.1698,928.3038
509.235@2.113,509.235,2.113,NA,504.33566,598.3267,509.72662,513.73883,569.2084,550.36487
374.1736@2.1186,374.1736,2.1186,NA,629.4819,658.70654,606.8403,590.82263,670.0566,650.5781
230.1027@2.1195,230.1027,2.1195,NA,227.50114,176.86606,181.98651,13.988348,69.10441,186.06493
339.202@2.1195,339.202,2.1195,NA,1566.7273,1499.5167,1457.7874,1392.7128,1435.8254,1378.0662
206.1014@2.1214,206.1014,2.1214,NA,20.287582,64.55374,37.948494,51.311527,10.8666525,40.76977
328.1861@2.1214,328.1861,2.1214,NA,1731.8759,1789.5505,1593.4841,1565.8271,1674.0205,1619.8453
272.1584@2.1297,272.1584,2.1297,NA,570.1698,621.5922,623.1321,459.43307,643.82776,874.0665
227.1024@2.1297,227.1024,2.1297,NA,1448.7666,1567.6794,1589.3894,1397.3606,1476.105,1425.99
350.1689@2.1306,350.1689,2.1306,NA,113.619484,162.8777,22.429974,108.9002,85.13495,111.051674
406.1976@2.1306,406.1976,2.1306,NA,202.00876,152.84384,193.79018,166.23317,145.80444,202.7541
223.1077@2.1334,223.1077,2.1334,NA,87.127556,31.627922,44.48658,132.88431,16.782986,41.132946
213.087@2.1353,213.087,2.1353,NA,598.66925,576.03326,591.8185,564.3907,561.54047,556.089
268.1743@2.1362,268.1743,2.1362,NA,290.92572,367.1676,299.04688,32.330193,220.81956,323.89456
162.0755@2.1418,162.0755,2.1418,NA,229.97472,199.23613,195.84192,180.1891,213.0282,134.20853
131.0814@2.1418,131.0814,2.1418,NA,227.224,212.32466,235.34232,234.17145,252.1045,276.96033
351.1599@2.1464,351.1599,2.1464,NA,73.02524,80.59885,44.73311,86.89823,67.04521,62.847343
170.0812@2.1621,170.0812,2.1621,NA,513.91724,533.88965,566.5532,561.8308,543.02264,484.12277
282.1441@2.1631,282.1441,2.1631,NA,45.968754,34.816822,56.409718,82.283005,10.286886,37.14613
248.0585@2.1733,248.0585,2.1733,NA,182.57214,49.159172,154.43163,58.162617,14.107389,141.09915
151.1216@2.1751,151.1216,2.1751,NA,52.93247,62.525543,17.975674,16.904469,65.40191,31.606855
300.1553@2.176,300.1553,2.176,NA,296.66858,297.38837,307.27933,187.54564,327.7719,341.70758
246.0906@2.177,246.0906,2.177,NA,521.76636,475.087,484.12216,488.37692,439.0001,474.58112
108.0552@2.1881,108.0552,2.1881,NA,299.76254,41.856205,377.61865,149.75797,59.356926,25.527458
454.2697@2.1983,454.2697,2.1983,NA,331.08075,291.7772,330.69196,155.17459,319.71735,336.98682
376.1855@2.1992,376.1855,2.1992,NA,454.0995,452.7935,329.3893,378.52087,315.54163,300.83102
179.1534@2.202,179.1534,2.202,NA,176.26416,40.52334,63.262722,179.88005,142.82837,95.27558
469.2656@2.2038,469.2656,2.2038,NA,497.5519,483.1181,475.45798,487.32077,457.89267,470.5697
453.2695@2.2048,453.2695,2.2048,NA,830.10126,818.4953,828.36383,784.2412,815.135,770.0593
277.0848@2.2103,277.0848,2.2103,NA,165.80875,53.389645,15.913404,36.60518,175.30978,129.4276
556.2969@2.2113,556.2969,2.2113,NA,151.33054,126.75517,153.97368,123.35245,122.9244,125.14006
470.264@2.2122,470.264,2.2122,NA,200.88255,184.40034,184.99298,175.85976,125.978065,55.918995
578.2782@2.2122,578.2782,2.2122,NA,115.62311,124.26838,109.27442,93.64444,107.490845,99.62294
185.0922@2.214,185.0922,2.214,NA,169.52324,177.35631,78.25997,107.127914,46.502457,46.328392
626.2782@2.214,626.2782,2.214,NA,62.22106,74.656204,36.348614,66.841354,17.55967,56.949886
604.297@2.215,604.297,2.215,NA,90.0724,89.49236,33.258224,83.515594,44.586075,83.991905
131.0815@2.2159,131.0815,2.2159,NA,20.064945,100.63523,98.27509,62.99846,60.09747,30.644321
143.081@2.2159,143.081,2.2159,NA,253.98482,81.726685,398.3406,396.7311,258.55023,386.96478
322.1373@2.2159,322.1373,2.2159,NA,103.67981,12.256723,88.128845,112.796425,105.62944,107.56584
190.0723@2.2168,190.0723,2.2168,NA,38.09211,80.191345,35.97024,91.421394,73.50908,127.33452
738.3488@2.2178,738.3488,2.2178,NA,88.21367,94.59107,75.15111,64.06848,72.67271,20.087896
267.1693@2.2187,267.1693,2.2187,NA,237.72922,294.03156,269.72153,292.0026,291.235,459.57428
703.3636@2.2187,703.3636,2.2187,NA,105.29252,109.11156,29.624735,72.48893,80.46599,59.825745
455.2132@2.2205,455.2132,2.2205,NA,82.15259,88.893555,78.48848,82.87813,42.999306,61.01248
100.0391@2.2215,100.0391,2.2215,NA,98.766884,116.3146,111.16479,104.85815,91.97634,78.42158
471.2452@2.2233,471.2452,2.2233,NA,239.67192,296.28796,309.41785,93.54585,277.34634,279.83707
136.0425@2.2242,136.0425,2.2242,NA,179.64235,188.82497,192.8208,191.3672,203.09903,194.99689
129.0655@2.2242,129.0655,2.2242,NA,241.21802,206.90643,213.7711,217.02785,210.19627,205.54001
72.0441@2.2252,72.0441,2.2252,NA,82.9228,91.27978,67.0692,99.65172,84.56114,108.6501
117.0655@2.2252,117.0655,2.2252,NA,77.45685,70.08552,65.95835,60.090343,39.913166,50.328495
357.177@2.2252,357.177,2.2252,NA,68.04813,65.35194,27.727867,60.200974,51.284203,65.84634
306.1444@2.2279,306.1444,2.2279,NA,470.32086,542.7678,455.53683,410.83893,435.5092,456.2657
737.3454@2.2298,737.3454,2.2298,NA,154.04942,266.13235,32.264065,242.60818,52.262142,248.89429
346.1961@2.2307,346.1961,2.2307,NA,293.27945,127.11864,196.77763,223.91554,37.312393,224.15286
360.2111@2.2317,360.2111,2.2317,NA,102.329315,63.480896,161.99153,90.122406,107.74227,93.08878
229.118@2.2326,229.118,2.2326,NA,15605.949,15811.255,15156.392,14931.362,15014.092,14772.507
429.2124@2.2335,429.2124,2.2335,NA,41.99111,301.93488,31.055292,188.52731,328.2115,264.95425
495.1841@2.2354,495.1841,2.2354,NA,284.27927,268.7995,284.53357,351.1269,266.4621,287.20535
457.2284@2.2363,457.2284,2.2363,NA,5349.8228,5578.612,5360.36,5201.328,5181.003,4962.4414
479.2101@2.2372,479.2101,2.2372,NA,1694.881,1737.658,1616.983,1644.1768,1588.407,1632.3517
707.3205@2.2372,707.3205,2.2372,NA,126.15527,122.75096,128.28665,146.62068,125.42812,130.70102
566.4511@2.2381,566.4511,2.2381,NA,141.16812,133.76334,122.99192,140.40842,129.259,136.31766
413.2379@2.24,413.2379,2.24,NA,133.34627,66.62028,56.300247,111.88586,58.014744,103.8022
217.1178@2.2409,217.1178,2.2409,NA,757.37225,682.88837,753.2692,645.52246,697.0964,698.53174
267.075@2.2409,267.075,2.2409,NA,18.663502,91.98699,91.50722,128.42297,47.51738,41.48814
246.1428@2.2418,246.1428,2.2418,NA,21.68455,168.6093,13.62103,91.43173,86.67187,93.92591
239.1004@2.2428,239.1004,2.2428,NA,108.87404,113.054756,99.8197,108.387115,35.63879,90.5519
481.2146@2.2428,481.2146,2.2428,NA,69.30763,83.448,76.77186,89.79279,81.08665,63.85333
251.1003@2.2437,251.1003,2.2437,NA,134.2544,103.175446,128.40753,52.16427,86.76342,110.458496
130.1586@2.2446,130.1586,2.2446,NA,1089.9612,985.09985,967.0706,752.5677,1041.7915,1328.5381
291.1004@2.2446,291.1004,2.2446,NA,259.88437,226.62398,180.2613,143.61595,214.99467,143.17577
388.1547@2.2456,388.1547,2.2456,NA,501.57275,535.177,330.96216,474.79684,417.69754,486.0306
171.0763@2.2474,171.0763,2.2474,NA,1211.948,1038.1863,1183.3711,1038.2139,1006.46136,1111.6881
247.1283@2.2493,247.1283,2.2493,NA,447.9732,395.86615,410.4358,413.11847,390.96152,447.13055
314.1716@2.2502,314.1716,2.2502,NA,462.83887,414.8822,473.81558,402.77655,440.462,421.4772
172.0774@2.2539,172.0774,2.2539,NA,83.28191,31.902428,30.065971,10.062258,113.04439,41.789806
336.1533@2.2576,336.1533,2.2576,NA,108.672676,98.07955,158.85667,192.21178,157.40942,174.42535
245.1288@2.2585,245.1288,2.2585,NA,203.58575,188.13821,228.78413,191.1631,190.19289,114.33833
361.172@2.2595,361.172,2.2595,NA,182.90585,186.14047,164.7101,105.422325,155.5204,167.56844
330.0128@2.2643,330.0128,2.2643,NA,7.247473,0,152.19073,148.28816,11.573425,181.4299
295.1286@2.265,295.1286,2.265,NA,480.61404,426.41092,467.41827,470.40167,441.54953,422.6636
133.0604@2.2678,133.0604,2.2678,NA,1832.4271,1489.3126,1496.6212,1180.0952,1482.401,1332.4512
115.0499@2.2687,115.0499,2.2687,NA,459.92474,391.6828,386.39438,326.95386,367.70502,342.31897
240.1344@2.2687,240.1344,2.2687,NA,36.170788,34.996918,17.627014,116.66053,42.81089,70.547844
440.2129@2.2715,440.2129,2.2715,NA,820.68866,767.5609,782.08124,702.408,735.40594,618.98846
214.0529@2.2734,214.0529,2.2734,NA,133.89978,158.25522,12.778908,113.46364,103.74744,50.231888
277.0849@2.2752,277.0849,2.2752,NA,150.01863,331.01584,297.48282,317.6818,51.806835,188.72047
198.0761@2.2761,198.0761,2.2761,NA,486.01776,494.2949,497.44897,457.93484,462.8756,443.75418
274.0749@2.2761,274.0749,2.2761,NA,238.66156,217.41876,197.44531,168.16795,188.6818,180.31166
159.076@2.2771,159.076,2.2771,NA,55.10791,23.289072,65.69155,67.23444,73.9514,87.6832
276.1423@2.2771,276.1423,2.2771,NA,47.562984,64.31202,125.56883,58.970913,102.67544,81.45831
221.0586@2.278,221.0586,2.278,NA,278.74377,266.511,258.33624,220.42143,252.03706,214.33539
401.0856@2.2836,401.0856,2.2836,NA,96.03397,4.2685547,178.19778,221.0063,138.42445,261.85983
462.1949@2.2836,462.1949,2.2836,NA,306.21338,303.34488,257.01053,303.00122,290.70724,279.59625
198.1233@2.2845,198.1233,2.2845,NA,1185.3279,1178.6996,1093.2493,1106.3312,1118.2638,1147.0798
331.1983@2.2845,331.1983,2.2845,NA,55.98357,24.262772,91.94313,15.573649,70.06695,30.084648
212.1027@2.2854,212.1027,2.2854,NA,26851.586,26795.84,26837.764,25384.693,25747.012,25294.406
195.0762@2.2882,195.0762,2.2882,NA,4417.493,4463.1416,3810.3582,3855.8928,4410.8833,4100.7505
572.3047@2.2882,572.3047,2.2882,NA,21.930538,94.816536,72.20914,94.919304,68.562096,35.115902
423.198@2.2891,423.198,2.2891,NA,245.46297,262.211,251.2868,242.23502,243.79613,218.24525
528.2053@2.29,528.2053,2.29,NA,51.126198,38.757225,74.69774,56.467842,85.42047,67.859825
139.0858@2.291,139.0858,2.291,NA,87.9423,98.418976,87.86123,97.14793,82.18978,59.616177
262.1271@2.2919,262.1271,2.2919,NA,388.9634,317.37085,348.90396,378.84024,327.58548,429.5489
234.0845@2.2928,234.0845,2.2928,NA,289.67206,272.13452,265.03848,253.7148,262.06226,246.36823
329.1854@2.2965,329.1854,2.2965,NA,137.36588,24.420567,81.97818,103.199265,64.96683,117.68857
445.1805@2.2965,445.1805,2.2965,NA,41.754265,99.380745,92.10436,100.21858,55.623856,89.28497
408.1582@2.3067,408.1582,2.3067,NA,204.66585,200.35046,157.58997,163.195,195.1255,179.77643
437.2112@2.3169,437.2112,2.3169,NA,50.287823,69.42278,98.37472,64.62825,77.34025,92.419556
151.1224@2.3206,151.1224,2.3206,NA,916.74194,790.31213,986.50885,871.09045,888.2438,815.1941
219.0505@2.3206,219.0505,2.3206,NA,192.11339,327.216,199.14532,144.34229,331.4657,202.98589
226.1191@2.3206,226.1191,2.3206,NA,3100.4636,2974.825,3147.1272,2978.147,2853.9602,2896.8108
257.1639@2.3234,257.1639,2.3234,NA,135.93219,89.877655,117.50614,87.58822,32.960403,73.33702
209.0939@2.3253,209.0939,2.3253,NA,284.5274,270.0626,78.157814,280.97638,228.82692,309.0726
248.1026@2.3262,248.1026,2.3262,NA,135.06573,137.38507,111.43779,136.40253,172.339,138.24706
258.1441@2.3262,258.1441,2.3262,NA,248.82225,212.31723,275.39172,215.26978,210.34767,101.082825
362.1377@2.328,362.1377,2.328,NA,89.94835,114.318146,125.94344,29.247734,86.68152,22.04758
253.1538@2.3299,253.1538,2.3299,NA,265.0891,282.84494,250.08243,252.04059,268.07,218.03448
215.1027@2.3429,215.1027,2.3429,NA,427.3141,441.5118,457.26666,318.5424,375.90125,385.1733
312.1338@2.3429,312.1338,2.3429,NA,518.7806,554.971,549.7513,531.3989,532.7785,419.2
264.1133@2.3457,264.1133,2.3457,NA,155.6462,81.831635,55.82055,114.49954,163.36108,42.119602
199.1239@2.3466,199.1239,2.3466,NA,260.25208,236.95691,272.6531,213.967,258.2893,267.2686
384.3815@2.3512,384.3815,2.3512,NA,84.02202,104.64848,85.62591,100.77105,99.88796,101.61039
162.0756@2.3521,162.0756,2.3521,NA,245.00977,253.84671,241.88629,226.03754,258.68274,247.17557
163.1237@2.3586,163.1237,2.3586,NA,245.21028,199.79762,215.23932,274.28226,195.40338,212.69696
303.1546@2.3623,303.1546,2.3623,NA,67.32548,107.62042,78.33678,92.53236,29.332363,118.009865
144.0657@2.3633,144.0657,2.3633,NA,237.13846,283.49762,238.61855,247.60352,263.66293,58.721935
163.0423@2.3697,163.0423,2.3697,NA,170.77396,203.50305,187.57866,170.42767,189.66112,185.96773
165.1377@2.3697,165.1377,2.3697,NA,469.77188,478.3483,510.05658,487.67465,451.04037,475.28723
299.0811@2.3698,299.0811,2.3698,NA,170.74774,187.28116,189.99303,175.39453,155.82658,154.13826
169.0764@2.3716,169.0764,2.3716,NA,444.96332,421.89062,358.4735,426.9492,496.18555,320.02762
180.1015@2.3735,180.1015,2.3735,NA,491.95764,544.8647,672.1166,664.7321,523.4191,659.9745
203.1027@2.3781,203.1027,2.3781,NA,31.1649,51.872967,73.36651,74.656395,37.366306,22.935518
509.2041@2.3781,509.2041,2.3781,NA,68.66803,108.068115,24.904482,21.560127,9.90207,35.432827
217.1178@2.3799,217.1178,2.3799,NA,982.5166,1194.7838,1292.8073,1203.2444,936.9133,997.24664
232.1288@2.3809,232.1288,2.3809,NA,304.5544,206.26678,214.60863,196.13504,299.5645,270.18793
239.0999@2.3818,239.0999,2.3818,NA,216.85721,275.05725,195.42026,277.30795,219.90848,291.79514
527.2105@2.3929,527.2105,2.3929,NA,52.643112,58.531845,49.75259,24.320553,59.449078,26.622862
159.076@2.3948,159.076,2.3948,NA,399.70038,334.4046,328.4417,365.14218,356.60455,306.56467
158.1535@2.405,158.1535,2.405,NA,21.334633,55.390266,20.788422,16.084524,52.084198,39.910595
356.351@2.4059,356.351,2.4059,NA,117.086205,111.94196,99.376,89.71521,134.65887,103.53385
505.2285@2.4068,505.2285,2.4068,NA,253.48569,284.24057,253.17769,212.23364,249.42413,233.78157
153.1017@2.4152,153.1017,2.4152,NA,484.8128,454.64444,455.60333,439.0001,432.20358,445.05594
439.254@2.4198,439.254,2.4198,NA,1723.0967,1772.3256,1705.9905,1610.5344,1684.1749,1581.9325
575.2095@2.4198,575.2095,2.4198,NA,78.89877,102.21544,93.70269,86.34222,80.95883,78.12259
277.1181@2.4216,277.1181,2.4216,NA,3431.9783,3588.213,3254.0295,3197.938,3370.4336,3350.0796
489.1839@2.4226,489.1839,2.4226,NA,78.220634,95.316536,91.19081,71.84351,55.19313,18.665308
553.2283@2.4235,553.2283,2.4235,NA,414.1408,400.5805,402.325,378.42584,391.25815,357.61188
181.0974@2.4254,181.0974,2.4254,NA,648.28625,731.4658,654.36597,658.6935,625.73193,653.86395
290.1545@2.4272,290.1545,2.4272,NA,181.3305,59.714485,340.789,260.84384,133.39035,331.15808
391.0958@2.4272,391.0958,2.4272,NA,1004.0838,903.25085,974.24805,999.3804,965.47174,1048.0101
376.1889@2.4272,376.1889,2.4272,NA,31.968742,20.64101,60.819027,16.916239,91.5934,6.1409163
245.0952@2.43,245.0952,2.43,NA,20024.938,19905.54,19930.72,19319.225,19815.992,19344.635
247.0944@2.4328,247.0944,2.4328,NA,838.7959,678.46265,777.58093,731.0028,775.1032,708.45776
239.0513@2.4328,239.0513,2.4328,NA,1198.4858,1043.8412,1125.113,1143.6632,1140.2407,1185.6119
351.1038@2.4337,351.1038,2.4337,NA,327.0072,292.13513,304.54883,305.56122,316.21005,316.57544
369.1141@2.4337,369.1141,2.4337,NA,1744.5881,1544.935,1703.0281,1638.3828,1660.0079,1715.1798
521.3273@2.4346,521.3273,2.4346,NA,38.42597,28.26822,60.598633,26.084724,80.79018,42.327656
239.0999@2.4356,239.0999,2.4356,NA,54.060448,107.75088,44.340008,92.16301,95.978966,60.1309
407.0696@2.4383,407.0696,2.4383,NA,35.887283,31.189919,20.563313,130.71109,83.49676,91.59046
371.1124@2.4411,371.1124,2.4411,NA,186.72462,117.93732,145.80391,93.86294,130.16536,153.69745
137.1069@2.4448,137.1069,2.4448,NA,457.06906,328.40518,312.59607,370.0407,325.61945,341.40973
231.1333@2.4457,231.1333,2.4457,NA,53.28086,371.86517,404.46005,270.83798,157.29971,68.605515
