id,mz,rt,ms1_isotopes,S110,S111,S134,S144,S98,S99
796.6105@4.4159,796.6105,4.4159,NA,84.07485,81.72041,84.97749,84.01597,91.47979,73.07059
302.1488@4.4178,302.1488,4.4178,NA,22.712042,26.11744,30.191992,33.17039,35.750404,16.8746
208.8837@4.4206,208.8837,4.4206,NA,854.7778,811.05743,850.3522,819.7815,880.50244,788.5251
544.7282@4.4215,544.7282,4.4215,NA,317.24615,318.0127,333.64337,302.22766,352.4876,281.96298
626.6905@4.4215,626.6905,4.4215,NA,238.6915,212.68886,247.32373,211.70343,252.22449,205.77066
710.6514@4.4215,710.6514,4.4215,NA,176.95961,150.55876,179.08904,157.4572,190.19202,151.8781
712.65@4.4215,712.65,4.4215,NA,120.34695,91.40514,86.05706,102.361115,129.2889,92.87048
38.963@4.4224,38.963,4.4224,NA,4418.7417,4193.8584,4405.956,4325.1553,4536.0977,4255.7305
206.8854@4.4224,206.8854,4.4224,NA,3903.2324,3709.847,4020.6008,3723.6445,4126.4097,3701.6465
292.8449@4.4224,292.8449,4.4224,NA,1292.3857,1205.8422,1299.6652,1237.8632,1403.7852,1186.5778
294.8433@4.4224,294.8433,4.4224,NA,138.87299,133.83617,139.24489,127.525444,144.95615,133.70486
374.8076@4.4224,374.8076,4.4224,NA,523.33856,489.11035,527.3293,478.96838,530.4289,476.96597
458.7687@4.4224,458.7687,4.4224,NA,739.92004,718.69525,799.64166,701.1905,829.5159,697.14075
460.7671@4.4224,460.7671,4.4224,NA,332.74466,304.75192,344.51334,326.6058,369.2401,293.4912
542.7298@4.4224,542.7298,4.4224,NA,622.48047,607.0686,669.0863,580.6744,653.2099,606.1655
794.6122@4.4224,794.6122,4.4224,NA,118.67897,106.9647,121.454124,100.47306,126.29151,111.45385
122.9243@4.4233,122.9243,4.4233,NA,14196.595,13676.025,14280.537,13761.303,14461.738,13727.282
124.9223@4.4233,124.9223,4.4233,NA,1968.3436,1935.0099,1938.0238,1869.1366,2019.0001,1864.8625
290.8467@4.4233,290.8467,4.4233,NA,4644.612,4353.7925,4732.9062,4386.0293,4718.0713,4286.5337
376.8059@4.4233,376.8059,4.4233,NA,181.92377,182.39102,179.95624,168.90298,185.80714,168.53343
130.0956@4.4271,130.0956,4.4271,NA,53.418407,38.850864,43.122986,10.208253,40.2914,84.84205
126.9209@4.4289,126.9209,4.4289,NA,24.043299,29.42761,75.63016,9.184137,14.896535,31.355886
235.1186@4.4326,235.1186,4.4326,NA,1515.6586,1402.7911,1333.8948,412.99554,292.4487,518.46625
241.0941@4.4474,241.0941,4.4474,NA,58.526608,72.825806,66.99466,75.21446,79.860344,68.33617
203.1385@4.4493,203.1385,4.4493,NA,147.74614,123.43413,123.63021,143.85728,141.3236,124.861855
453.1663@4.4512,453.1663,4.4512,NA,148.70149,142.2219,368.0719,360.10083,230.15906,56.96591
266.1791@4.4576,266.1791,4.4576,NA,281.98697,122.47526,260.86914,239.72299,265.01614,265.88132
349.1742@4.4586,349.1742,4.4586,NA,29.055107,14.788145,7.553842,13.788021,37.901016,39.68314
566.2625@4.4586,566.2625,4.4586,NA,49.887474,49.206463,34.839573,51.995583,42.070934,46.45341
270.1918@4.4614,270.1918,4.4614,NA,197.26955,195.69312,208.32722,197.02516,211.93582,180.49486
140.0808@4.4632,140.0808,4.4632,NA,41.37569,14.752945,28.617453,31.611927,47.065624,39.365425
296.0633@4.4641,296.0633,4.4641,NA,63.960503,12.137098,71.45335,65.66838,62.03178,63.24491
223.1079@4.4651,223.1079,4.4651,NA,42.675224,28.385782,45.129845,34.309395,61.61789,44.358116
156.0418@4.466,156.0418,4.466,NA,1020.6223,1039.413,1005.277,1012.2565,1094.4921,1025.8265
167.0813@4.4669,167.0813,4.4669,NA,254.36325,236.70432,260.59418,228.86725,304.3275,272.92084
307.0085@4.4669,307.0085,4.4669,NA,127.20755,64.72188,114.44552,92.657715,115.1796,135.85588
631.5513@4.4688,631.5513,4.4688,NA,66.98628,90.72615,91.102936,50.406357,101.97309,79.15825
251.0842@4.4697,251.0842,4.4697,NA,69.33875,47.454983,84.06307,55.292114,89.531425,76.88829
575.4893@4.4725,575.4893,4.4725,NA,679.9637,740.45013,1173.9994,753.6162,812.3634,719.7625
258.1079@4.4734,258.1079,4.4734,NA,141.84254,105.03775,165.08101,84.45379,162.18727,68.76107
603.5205@4.4734,603.5205,4.4734,NA,622.23505,992.5423,601.0308,576.22015,613.8199,1002.06525
323.1485@4.4743,323.1485,4.4743,NA,25.30369,23.824041,12.3437605,23.234568,32.509014,28.608776
539.3165@4.4743,539.3165,4.4743,NA,31.027918,10.590993,47.106678,15.8571,28.636803,14.548579
193.097@4.4762,193.097,4.4762,NA,91.194824,87.46056,105.603775,89.70091,81.63604,115.48866
447.1866@4.4762,447.1866,4.4762,NA,51.686924,31.34978,41.78508,29.303368,36.048515,10.413937
245.1857@4.4771,245.1857,4.4771,NA,71.832855,57.49227,78.11972,75.66378,78.204506,90.94834
251.1124@4.4771,251.1124,4.4771,NA,58.88051,51.999626,21.369484,50.025066,61.47034,52.62901
432.0566@4.478,432.0566,4.478,NA,95.95032,107.82524,114.93598,125.039955,108.26768,106.02081
158.0403@4.479,158.0403,4.479,NA,36.050316,73.38897,67.770294,22.715918,77.69766,71.59736
131.1175@4.4817,131.1175,4.4817,NA,107.87429,97.50092,101.43564,85.99377,76.77555,92.623024
411.1782@4.4817,411.1782,4.4817,NA,80.801765,36.470917,87.51733,42.27488,78.69834,26.312828
236.1224@4.4827,236.1224,4.4827,NA,33.80858,48.688427,17.457647,96.65747,97.46984,92.626724
284.1475@4.4845,284.1475,4.4845,NA,13.26245,31.739956,51.983826,50.198017,14.19742,30.423496
431.0718@4.4854,431.0718,4.4854,NA,30.227049,44.23939,14.9290085,48.65786,19.668222,9.400522
111.0549@4.4864,111.0549,4.4864,NA,248.4587,252.61365,268.3489,52.117752,34.988503,270.49863
795.2102@4.4864,795.2102,4.4864,NA,138.96582,141.178,137.6223,133.18646,127.955574,137.4797
263.1699@4.4882,263.1699,4.4882,NA,36.829548,29.832031,31.739727,35.160797,28.514904,33.32949
102.0909@4.4901,102.0909,4.4901,NA,152.15958,46.483383,134.90646,167.7165,105.75226,157.03537
462.1969@4.4901,462.1969,4.4901,NA,92.54097,88.65649,101.25546,99.53183,108.088036,105.95317
212.0734@4.491,212.0734,4.491,NA,84.36732,77.2267,76.0516,84.50329,85.56278,78.05508
146.0921@4.4919,146.0921,4.4919,NA,1054.4124,1051.3973,1082.1835,1096.2039,1025.1984,1079.3027
272.082@4.4919,272.082,4.4919,NA,32.604836,11.284973,26.056055,12.156743,82.46067,17.783678
242.1858@4.4956,242.1858,4.4956,NA,1144.579,1097.2684,1141.9532,1097.7599,1137.4912,1064.5907
269.053@4.4956,269.053,4.4956,NA,134.99553,120.57414,128.15715,145.81271,144.9724,122.29461
395.1072@4.4956,395.1072,4.4956,NA,43.43808,96.3017,88.72098,99.08806,93.81181,42.943302
551.2395@4.4966,551.2395,4.4966,NA,119.23625,189.44148,157.8622,174.25766,180.97968,169.12033
229.0934@4.4984,229.0934,4.4984,NA,53.234528,42.58731,31.135563,55.475964,66.01009,54.063
239.0842@4.4994,239.0842,4.4994,NA,213.71484,196.57614,195.32826,201.67296,251.05199,198.55984
393.1162@4.5003,393.1162,4.5003,NA,224.88182,233.67061,220.18326,208.51663,225.27786,238.04523
231.0971@4.5012,231.0971,4.5012,NA,1066.665,1048.511,1011.82874,1011.2058,1049.4656,1024.906
267.0489@4.5012,267.0489,4.5012,NA,14.855229,35.697834,41.366367,55.599438,34.78022,31.467875
355.1604@4.5012,355.1604,4.5012,NA,687.5043,629.1213,690.13196,632.763,732.4145,655.21735
394.1008@4.5012,394.1008,4.5012,NA,519.0842,584.16943,521.2143,560.70386,532.53284,527.59296
234.1269@4.5031,234.1269,4.5031,NA,61.232544,43.7705,66.21599,30.700094,176.38918,29.225767
381.1743@4.5058,381.1743,4.5058,NA,24.68325,11.195136,35.43137,11.692228,20.08474,21.233246
413.2017@4.5068,413.2017,4.5068,NA,143.21437,143.37686,152.02399,137.61452,136.80396,118.81005999999999
513.2818@4.5068,513.2818,4.5068,NA,26.424364,13.967482,21.230291,27.39547,20.177376,26.34226
373.1696@4.5095,373.1696,4.5095,NA,82.326996,50.41932,89.9088,86.115395,86.62505,83.666626
252.1103@4.5105,252.1103,4.5105,NA,227.92963,190.23872,201.53429,176.36533,262.94012,203.98253
356.1449@4.5105,356.1449,4.5105,NA,2460.1191,2544.2559,2501.5906,2425.7896,2526.8237,2411.4727
377.1422@4.5114,377.1422,4.5114,NA,16.32652,25.406973,20.922342,15.892277,48.73433,31.28229
335.1455@4.5123,335.1455,4.5123,NA,45.679466,36.65404,48.84456,36.924572,44.11905,15.688569
641.3763@4.5123,641.3763,4.5123,NA,19.694086,25.789227,36.508602,49.195705,24.889288,44.334824
216.1696@4.5133,216.1696,4.5133,NA,45.522224,19.475471,22.962769,43.440063,22.645863,21.090834
673.2938@4.5133,673.2938,4.5133,NA,2405.6865,2362.694,2457.121,2390.0916,2485.3262,2387.7617
635.3383@4.5151,635.3383,4.5151,NA,3092.9507,3014.0303,3119.924,3008.234,3228.001,2962.192
652.364@4.5151,652.364,4.5151,NA,30.91227,67.25143,67.58387,22.148031,47.87286,32.36502
284.1241@4.516,284.1241,4.516,NA,441.02808,448.89618,392.1589,457.88995,423.72723,408.85135
511.25@4.516,511.25,4.516,NA,34.53896,36.622063,39.98213,41.71303,40.614227,38.87355
486.2546@4.517,486.2546,4.517,NA,31.909758,26.896675,38.96573,32.3374,31.523134,36.007336
454.264@4.5179,454.264,4.5179,NA,28.66729,10.979407,38.565567,24.304052,49.016792,29.25491
322.0795@4.5188,322.0795,4.5188,NA,275.49197,273.45544,228.75412,250.75153,122.87319,141.167
362.1913@4.5188,362.1913,4.5188,NA,121.20327,94.3257,112.54857,108.132645,120.87883,100.28954
170.0575@4.5197,170.0575,4.5197,NA,64.06087,75.83631,67.9747,73.42621,50.25201,64.45082
487.2388@4.5197,487.2388,4.5197,NA,224.49791,238.85945,210.08844,230.9927,172.21625,204.7054
378.127@4.5207,378.127,4.5207,NA,188.29802,96.076096,97.272064,72.3541,94.72182,93.69503
766.432@4.5207,766.432,4.5207,NA,128.36559,131.32784,141.38603,130.6664,109.46876,126.27482
208.0131@4.5216,208.0131,4.5216,NA,82.12397,90.16909,89.24376,93.41623,71.55169,94.08436
453.1672@4.5225,453.1672,4.5225,NA,78.70158,49.189865,16.276196,47.783367,29.023811,23.26655
225.123@4.5234,225.123,4.5234,NA,123.65168,101.90159,119.93094,114.33438,112.29545,107.89298
323.1592@4.5244,323.1592,4.5244,NA,123.20354,82.7336,105.63083,61.195515,90.73983,120.68457
385.2436@4.5244,385.2436,4.5244,NA,42.950256,21.08868,51.747112,22.65722,48.073204,54.991226
424.2809@4.5244,424.2809,4.5244,NA,684.1543,704.57294,651.63666,651.7119,747.79376,680.8469
134.107@4.5253,134.107,4.5253,NA,172.40683,178.86224,160.59106,153.5567,131.91182,163.9528
230.1858@4.5253,230.1858,4.5253,NA,378.9417,346.83826,380.0564,317.9948,473.1764,371.22055
79.9894@4.5262,79.9894,4.5262,NA,29.540194,96.3204,84.408165,138.54561,159.54712,31.565828
86.0963@4.5262,86.0963,4.5262,NA,2677.0376,2809.6274,2821.5054,2858.9902,2151.873,2519.8433
132.1017@4.5262,132.1017,4.5262,NA,30200.02,31573.338,31593.086,30829.555,25715.14,27466.812
192.0392@4.5262,192.0392,4.5262,NA,68.45775,89.48447,72.693275,74.38564,54.978313,69.64185
251.1492@4.5262,251.1492,4.5262,NA,15.864628,12.1262665,25.346224,32.033894,76.63956,32.019302
526.2522@4.5272,526.2522,4.5272,NA,47.194695,33.61545,48.064625,46.899963,39.53963,48.700905
176.0662@4.5281,176.0662,4.5281,NA,11.641201,26.134733,28.364864,10.5398,16.739887,17.881704
214.1544@4.529,214.1544,4.529,NA,163.49751,150.17111,157.56396,165.8942,184.13103,152.92497
472.2391@4.5299,472.2391,4.5299,NA,38.049072,24.275595,43.55166,30.352898,58.87877,35.311424
636.3406@4.5299,636.3406,4.5299,NA,575.4561,456.7014,554.2292,451.4654,543.6011,45.47523
713.2501@4.5299,713.2501,4.5299,NA,179.0298,181.0184,168.61885,165.67961,152.49776,153.31125
711.2495@4.5318,711.2495,4.5318,NA,831.62067,816.3109,820.17957,832.8378,813.1412,839.6354
779.2362@4.5318,779.2362,4.5318,NA,77.00839,63.86967,65.337585,53.88861,60.78627,47.187096
331.2333@4.5327,331.2333,4.5327,NA,51.397312,38.137413,49.99836,48.506428,64.28893,54.201405
166.0863@4.5336,166.0863,4.5336,NA,386.96155,389.50818,433.22443,387.24255,426.15906,440.77853
423.1989@4.5336,423.1989,4.5336,NA,22.950369,28.178192,34.66214,22.61675,35.208332,29.819408
348.1761@4.5346,348.1761,4.5346,NA,63.916485,38.959415,61.07564,44.5535,88.7125,54.71249
170.111@4.5355,170.111,4.5355,NA,934.1555,938.1892,904.1727,1086.5095,903.7593,947.5199
604.5238@4.5364,604.5238,4.5364,NA,19.51502,47.517685,43.23079,45.571323,39.63447,44.21325
171.1173@4.5373,171.1173,4.5373,NA,10644.824,11425.428,10981.237,12187.286,10366.367,12242.818
124.105@4.5374,124.105,4.5374,NA,49.356857,20.086666,54.143044,62.476807,55.13779,51.879166
357.1744@4.5373,357.1744,4.5373,NA,116.300766,179.18614,82.71409,151.49716,112.31929,110.648796
125.1117@4.5383,125.1117,4.5383,NA,347.04538,318.05634,355.16592,340.61047,301.2085,352.84427
215.1386@4.5392,215.1386,4.5392,NA,571.39844,483.91074,576.4583,473.7201,592.67896,564.15076
492.2227@4.5392,492.2227,4.5392,NA,18.50832,3.8693123,23.821426,20.136494,23.994001,11.470746
697.2778@4.5401,697.2778,4.5401,NA,14.060364,45.127106,70.495445,46.1106,30.049217,86.19794
523.2857@4.5411,523.2857,4.5411,NA,71.05964,19.268919,81.22477,84.10878,80.549286,68.332436
695.2755@4.5411,695.2755,4.5411,NA,574.6745,557.7025,582.2903,543.0133,653.35406,584.01996
249.0273@4.542,249.0273,4.542,NA,39.508034,37.76893,34.683537,42.376064,19.630539,41.675156
247.0289@4.542,247.0289,4.542,NA,304.95236,289.71704,282.39355,355.32407,247.93536,332.5665
752.4164@4.542,752.4164,4.542,NA,967.6221,901.60767,947.39453,879.05554,1085.1215,894.5711
439.1209@4.5429,439.1209,4.5429,NA,15.281812,17.616636,10.860357,30.38998,11.461979,18.941427
159.1125@4.5438,159.1125,4.5438,NA,196.51201,229.87447,180.03006,195.86702,131.31906,182.40727
473.2231@4.5438,473.2231,4.5438,NA,1005.56964,923.2327,1006.36194,910.16284,1076.0823,979.2528
589.2791@4.5438,589.2791,4.5438,NA,32.832504,27.662712,29.484064,34.0471,25.405275,16.029568
657.3197@4.5438,657.3197,4.5438,NA,672.33923,648.5871,720.3989,662.259,800.82056,689.59863
231.055@4.5466,231.055,4.5466,NA,205.61938,220.5765,205.37209,202.03464,218.07498,233.09552
208.067@4.5475,208.067,4.5475,NA,34.47383,14.192612,44.499382,37.91066,43.154026,36.888424
253.0948@4.5475,253.0948,4.5475,NA,93.775085,80.82889,96.3347,61.974648,106.090034,109.32441
395.1316@4.5475,395.1316,4.5475,NA,20.929031,22.10062,27.812256,25.49916,26.461876,30.659409
550.286@4.5484,550.286,4.5484,NA,0,35.47695,0,4.3689814,0,0
209.0731@4.5485,209.0731,4.5485,NA,500.40234,465.17783,478.08823,478.2659,502.4959,493.58545
211.0719@4.5485,211.0719,4.5485,NA,27.447653,30.471256,44.03243,21.449404,24.14903,33.993507
236.1221@4.5494,236.1221,4.5494,NA,33.80858,101.19064,62.128178,81.69999,38.76468,63.76681
237.1221@4.5531,237.1221,4.5531,NA,10.750288,25.623472,24.29527,22.629002,39.14829,39.699413
666.2514@4.5531,666.2514,4.5531,NA,20.243671,33.672947,26.809307,30.421377,15.325897,25.522608
215.0815@4.554,215.0815,4.554,NA,64.84077,45.106136,68.48794,65.97269,80.10642,74.72521
310.1783@4.554,310.1783,4.554,NA,20.38605,11.730534,29.79544,10.412457,17.351425,18.112709
370.1156@4.554,370.1156,4.554,NA,25.727295,44.36105,13.674835,30.049822,23.668306,41.023495
425.2841@4.554,425.2841,4.554,NA,84.31786,29.981756,69.55275,97.725746,30.474592,57.031574
193.0991@4.555,193.0991,4.555,NA,161.58226,180.27502,189.904,156.9073,195.63356,180.94173
260.0791@4.555,260.0791,4.555,NA,83.567154,71.70087,79.95173,70.64785,82.716354,76.84307
474.2479@4.5559,474.2479,4.5559,NA,279.02274,242.883,253.82811,232.1803,290.84207,247.61609
628.2964@4.5559,628.2964,4.5559,NA,51.828606,52.549145,48.06371,46.10128,49.579353,41.018436
475.2534@4.5568,475.2534,4.5568,NA,51.022266,64.582436,32.835938,52.03653,77.622406,41.423798
510.3254@4.5568,510.3254,4.5568,NA,15.521471,271.4367,27.288967,194.33235,3.835847,20.421656
361.1163@4.5577,361.1163,4.5577,NA,108.838005,125.194824,108.711105,103.09687,116.87818,50.320076
339.2012@4.5577,339.2012,4.5577,NA,87.515625,55.534126,84.10877,78.575165,77.145706,78.18301
222.1225@4.5587,222.1225,4.5587,NA,20.623459,12.60769,13.838856,22.657343,22.866917,24.012438
503.4038@4.5587,503.4038,4.5587,NA,408.6745,393.3632,409.45148,377.4385,437.66455,382.53265
679.3018@4.5587,679.3018,4.5587,NA,227.66542,232.8463,257.09744,211.91023,321.69073,256.4169
327.0942@4.5596,327.0942,4.5596,NA,54.392956,45.107147,35.8862,54.040573,56.686344,62.16799
360.1889@4.5605,360.1889,4.5605,NA,170.09181,143.90451,145.41336,132.53767,168.86153,74.82728
627.4052@4.5606,627.4052,4.5606,NA,8.809526,187.51341,16.651604,137.09578,0,44.114178
309.2026@4.5614,309.2026,4.5614,NA,12.45733,5.4286656,11.345964,7.653109,194.59512,3.6411183
458.1859@4.5614,458.1859,4.5614,NA,79.85917,77.02568,84.5562,89.43366,80.65326,74.44923
38.963@4.5624,38.963,4.5624,NA,625.42096,607.10126,553.66266,573.54865,508.23007,602.196
281.064@4.5624,281.064,4.5624,NA,238.16493,232.5857,233.97144,220.77792,238.31598,212.92621
103.0643@4.5633,103.0643,4.5633,NA,183.58101,193.28406,189.39928,195.61264,190.83296,163.02756
120.0908@4.5642,120.0908,4.5642,NA,2979.6802,2865.7522,2972.7856,2958.9912,3222.196,2896.704
376.2967@4.5642,376.2967,4.5642,NA,162.45445,163.76015,284.93137,289.81693,302.9482,276.35535
43.0177@4.5652,43.0177,4.5652,NA,61.634354,64.4174,80.15264,19.743101,27.855593,61.569637
82.0648@4.5652,82.0648,4.5652,NA,268.17517,250.26904,264.10764,260.77798,297.12976,273.43088
55.0541@4.5652,55.0541,4.5652,NA,1450.7002,1401.5317,1361.4349,1343.7493,1635.5786,1406.2646
100.0755@4.5652,100.0755,4.5652,NA,17037.75,16406.52,17412.506,16190.555,18090.5,16725.053
235.1647@4.5652,235.1647,4.5652,NA,974.63855,899.006,972.62775,899.302,937.37036,908.90295
243.1087@4.5652,243.1087,4.5652,NA,30.485481,38.033512,24.031574,21.799297,26.350822,13.171305
548.2847@4.5652,548.2847,4.5652,NA,51.60052,233.1482,105.79883,258.14682,31.118551,133.24161
101.0595@4.5661,101.0595,4.5661,NA,46093.633,44425.89,45769.285,43774.656,48185.92,43387.43
83.049@4.5661,83.049,4.5661,NA,1109.3665,1035.0554,1084.4039,1043.9685,1169.2535,1107.3628
59.049@4.5661,59.049,4.5661,NA,263.75223,252.05305,297.8715,274.78598,290.34,253.25392
118.0869@4.5661,118.0869,4.5661,NA,441964.9,430810.12,439677.47,428172.7,450342.6,433446.28
532.2967@4.5662,532.2967,4.5662,NA,10.761545,206.44902,30.246456,166.06187,0,51.420677
56.0494@4.5689,56.0494,4.5689,NA,1578.8495,1500.4115,1623.0894,1498.5599,1697.4016,1532.4243
532.2942@4.5689,532.2942,4.5689,NA,74.14408,66.29262,86.85966,176.10788,78.71575,136.17593
167.0824@4.5707,167.0824,4.5707,NA,14.392851,17.747698,14.560768,40.783936,17.88416,6.062376
193.9975@4.5707,193.9975,4.5707,NA,104.79036,131.10796,112.15364,122.46081,91.0594,133.97276
531.2585@4.5707,531.2585,4.5707,NA,33.843082,26.03661,29.042341,26.863422,42.04861,22.671036
532.2932@4.5707,532.2932,4.5707,NA,125.07269,15.533779,89.9182,10.526188,61.27145,65.270584
301.1496@4.5716,301.1496,4.5716,NA,22.620543,21.295918,25.09421,35.80856,26.216322,17.511026
280.1402@4.5754,280.1402,4.5754,NA,97.647606,61.484066,89.51879,96.408516,53.985626,93.161575
296.1364@4.5754,296.1364,4.5754,NA,22.7687,23.986341,8.422042,26.738808,33.177876,18.769684
455.4193@4.5753,455.4193,4.5753,NA,120.160576,114.311356,126.754684,112.98213,136.89822,121.997375
654.612@4.5753,654.612,4.5753,NA,381.9484,385.77463,373.6278,366.48285,413.59164,373.2017
242.1857@4.5772,242.1857,4.5772,NA,519.7117,512.2054,566.2128,487.67032,541.82086,520.55896
295.1026@4.5772,295.1026,4.5772,NA,97.746376,116.50249,106.01086,105.835304,96.2301,116.62535
329.2061@4.5772,329.2061,4.5772,NA,14.268547,30.05751,35.19013,42.076138,52.961967,43.1591
178.0237@4.5781,178.0237,4.5781,NA,354.8686,330.55112,329.75372,336.6056,322.3817,384.1768
405.1554@4.5781,405.1554,4.5781,NA,49.60612,23.343454,55.358795,48.938255,43.943302,49.549023
682.643@4.5781,682.643,4.5781,NA,333.5065,314.52,313.39307,312.77676,332.1297,309.07306
780.5294@4.5781,780.5294,4.5781,NA,156.63713,163.29306,162.17694,169.48155,165.23961,148.00989
264.1677@4.5791,264.1677,4.5791,NA,64.66134,54.045902,44.398067,54.442665,51.515095,56.7335
601.3175@4.58,601.3175,4.58,NA,73.4842,81.93232,74.4366,76.921,76.91948,71.32192
279.1287@4.5809,279.1287,4.5809,NA,295.11835,273.75058,279.13992,268.04065,306.96738,296.55658
317.0844@4.5818,317.0844,4.5818,NA,85.723114,79.38608,82.51068,98.08216,84.13016,101.70619
232.115@4.5828,232.115,4.5828,NA,74.4237,58.72164,52.225246,78.3781,106.18936,49.366337
162.0497@4.5846,162.0497,4.5846,NA,296.22806,234.7951,253.33043,272.23004,301.27094,270.78162
440.1708@4.5846,440.1708,4.5846,NA,40.961693,44.67904,44.313858,40.67283,43.51154,53.44984
301.1105@4.5855,301.1105,4.5855,NA,97.62523,90.572044,99.262215,85.19172,105.93463,104.85683
269.149@4.5893,269.149,4.5893,NA,19.492058,30.847702,38.854404,9.989706,48.6625,30.226152
157.0452@4.5902,157.0452,4.5902,NA,78.75404,88.949165,125.8096,91.399796,67.03241,102.049805
378.1266@4.5902,378.1266,4.5902,NA,65.18878,97.9674,109.51373,80.50933,108.75229,109.02459
617.3123@4.5902,617.3123,4.5902,NA,36.571415,45.07997,29.058487,40.80132,23.34238,15.005529
209.1277@4.5911,209.1277,4.5911,NA,220.72687,231.9888,194.84247,207.46094,199.41818,230.74864
227.1386@4.5911,227.1386,4.5911,NA,277.1225,279.28046,257.9594,225.9418,260.66577,258.22168
546.2754@4.5911,546.2754,4.5911,NA,670.9068,669.4673,612.45337,640.22784,667.0164,638.04926
484.2391@4.5957,484.2391,4.5957,NA,63.04125,59.585056,78.24283,61.944626,89.87003,52.114384
129.1019@4.5967,129.1019,4.5967,NA,1221.5309,1231.7013,1193.8143,1179.0045,1202.0483,1111.022
401.2021@4.5967,401.2021,4.5967,NA,742.0055,698.12036,743.2074,721.4211,754.8647,708.37726
467.1518@4.5967,467.1518,4.5967,NA,69.89194,50.644245,60.82769,60.66935,63.49146,56.68595
712.4116@4.5967,712.4116,4.5967,NA,32.527714,54.230686,49.60446,37.91875,41.74885,43.53673
618.297@4.5976,618.297,4.5976,NA,268.8982,259.12628,263.91333,265.68988,268.29773,259.25964
306.1053@4.5995,306.1053,4.5995,NA,131.71828,128.13745,254.22726,299.2958,170.53586,145.10474
451.1789@4.6013,451.1789,4.6013,NA,136.79776,129.55573,169.78691,150.22311,147.1373,142.49948
429.197@4.6022,429.197,4.6022,NA,1048.3232,929.871,1087.9392,953.77563,1135.9952,995.0323
477.4013@4.6022,477.4013,4.6022,NA,27.009205,27.045982,36.055717,27.69878,36.575005,28.674656
446.2243@4.6022,446.2243,4.6022,NA,62.967045,57.10848,65.626236,68.585495,76.82891,69.064384
90.9764@4.605,90.9764,4.605,NA,15.450531,29.188343,41.67649,14.925125,68.5496,50.689617
166.0858@4.6059,166.0858,4.6059,NA,216.42406,171.37573,203.69122,182.89024,236.1576,210.84627
217.0971@4.6059,217.0971,4.6059,NA,76.2182,67.82833,74.837234,79.12554,90.24232,64.96128
356.1446@4.6059,356.1446,4.6059,NA,896.791,862.1608,952.1007,890.48,996.13837,923.60596
523.2001@4.6059,523.2001,4.6059,NA,97.67182,101.54642,112.257225,69.29384,119.56442,89.35601
305.1787@4.6078,305.1787,4.6078,NA,97.50685,85.533325,89.82882,72.97265,100.42441,91.88003
304.1761@4.6087,304.1761,4.6087,NA,553.77734,529.6366,549.4451,532.58875,623.82947,502.6676
501.2184@4.6087,501.2184,4.6087,NA,704.05664,664.1428,675.049,667.995,689.72125,657.11224
518.2441@4.6087,518.2441,4.6087,NA,60.85966,45.266438,53.968487,51.964264,71.521255,57.338142
284.1236@4.6096,284.1236,4.6096,NA,948.85394,1387.9607,912.5289,918.6694,1024.7795,907.67816
177.1345@4.6106,177.1345,4.6106,NA,206.36209,212.5157,204.3381,213.98335,199.48036,207.99283
373.2543@4.6115,373.2543,4.6115,NA,41.383736,42.26149,42.52629,46.991886,44.35446,48.420265
301.1492@4.6124,301.1492,4.6124,NA,73.8697,35.64283,30.62915,55.48308,66.859825,70.07291
371.239@4.6152,371.239,4.6152,NA,41.04586,105.61997,105.783745,78.11984,114.56189,100.07267
423.2596@4.6152,423.2596,4.6152,NA,16.34236,30.39311,42.408386,33.36335,43.88297,43.643063
421.2547@4.6161,421.2547,4.6161,NA,1187.787,1185.579,1201.3959,1176.6572,1246.7518,1168.1213
635.3369@4.6161,635.3369,4.6161,NA,249.56898,238.69475,267.06418,238.46692,174.51418,51.60934
299.137@4.618,299.137,4.618,NA,38.553562,40.764095,42.126247,30.787853,33.736416,23.576017
144.1015@4.6189,144.1015,4.6189,NA,1047.148,992.42645,1055.7456,1030.8423,1081.8588,1009.36554
676.5941@4.6189,676.5941,4.6189,NA,105.784485,47.627792,52.134678,113.68667,112.21478,81.57294
131.1175@4.6208,131.1175,4.6208,NA,353.60687,362.56674,358.39972,354.03314,376.37454,357.66818
375.19@4.6208,375.19,4.6208,NA,45.581936,34.727825,18.098751,31.7386,32.637367,12.712547
283.1624@4.6217,283.1624,4.6217,NA,176.0532,158.25691,179.7769,170.7936,191.48653,175.29918
288.1479@4.6217,288.1479,4.6217,NA,81.55461,73.90197,98.92913,42.05811,110.74825,98.599236
405.2266@4.6226,405.2266,4.6226,NA,261.72635,295.11176,255.32193,258.49298,290.41504,261.45178
538.3329@4.6226,538.3329,4.6226,NA,226.61226,215.27954,210.2889,210.46693,233.25739,203.21515
79.9895@4.6235,79.9895,4.6235,NA,36.083633,17.17073,23.487312,6.478853,48.35597,33.847412
382.2548@4.6236,382.2548,4.6236,NA,166.72263,134.77274,149.88467,137.431,142.73079,147.95749
176.1389@4.6245,176.1389,4.6245,NA,147.41939,176.64955,159.82448,160.52974,148.7643,169.86418
261.1803@4.6245,261.1803,4.6245,NA,88.24098,85.080826,91.589340000000007,83.66499,95.62061,77.51308
364.2446@4.6245,364.2446,4.6245,NA,13.033027,18.116493,8.9114485,9.18116,37.856842,21.450262
