id,mz,rt,ms1_isotopes,S116,S117,S149,S104,S105,S139
M206T59,206.081165663361,59.36750000001,M207T60; M208T59,108807.176166225,105956.311196645,103594.144684451,97500.4465318202,99872.6853117571,99441.8879345869
M206T221,206.082138282945,221.35849999999,NA,24364.2544430164,23637.6291514451,19470.0080049052,24157.6528036319,23343.0800968378,21974.3914949089
M206T375,206.102260178591,374.65,NA,18407.04331518,16412.594767082,16831.734477762,18213.0101594118,10742.3916510946,17109.374008974
M206T409,206.151761468247,409.338,M207T409,53693.6469958229,57373.7103438244,53859.0496832802,60388.1115790218,64429.8825436111,61252.0827829232
M207T264,206.885435307784,264.39949999999,M208T264; M209T264,220207.395645001,221558.183137232,220557.666843892,238048.294272802,244431.013622166,232203.993037299
M207T402,207.097263369789,402.36499999998,NA,5537.73688609174,5566.55081388652,5422.21692778611,5554.55139186655,5549.18806917339,5504.93402536769
M207T320,207.13291971252,320.286,NA,3289.05638123564,4627.92558574801,6409.1534118019,7826.55457057659,7872.03796078887,10079.6921710099
M207T119,207.184577237721,118.76500000001,NA,14205.4549802418,13771.5069309152,15073.146318106,14085.702223479,24385.7706246969,12859.042175341
M208T84,208.063443013418,83.87250000001,NA,109067.919915693,97256.5705444279,95095.1011923937,104531.050370488,76834.6485594644,99070.3647520114
M208T257,208.063340262755,256.89698437498,NA,16034.6471733972,18133.6008540644,16033.9088572604,14421.0046417403,19252.4639372907,18049.4339254369
M208T63,208.096521763249,63.379,NA,33732.4739766562,97907.6380776417,37086.0241362645,29068.5879289144,31158.3842620381,35060.5146516033
M208T42,208.168686370859,42.354,NA,21875.6748622987,20585.9312327118,19574.671631679,20421.1663143298,22409.3448852464,20652.1424847012
M208T351,208.180147405271,350.64699999998,NA,5396.71630232774,6634.6423890161,6636.23730808721,5643.35210850212,6162.53893327169,5632.10195803845
M209T273,209.073140205642,272.9085,NA,29347.965353093,27989.2227327394,28045.2167411368,30011.8906815594,29280.211800879,31457.7479076293
M209T140,209.094206403208,139.80349999998,NA,22340.4294903867,17181.2656682048,22548.8316014602,24228.5211971679,23812.5519537078,23578.0704046389
M209T283,209.102933974154,282.581,M210T282,188312.739568114,189795.234304545,194997.667318613,192873.238617779,191713.130552023,187967.382415659
M209T276,209.127597279302,275.7385,NA,220893.056522487,224466.342689149,223718.390126334,15642.1041078167,226752.742188406,13588.9014827975
M209T215,209.128473166189,214.80299999998,NA,59790.9560230456,81604.7583114871,51934.2038728499,63425.3364071619,63501.7693231618,56042.156675823
M209T53,209.12808051209,53.02999999998,NA,34981.728274993,24947.6683287884,34395.3588898855,35580.9072812725,27858.3839404515,20738.2070013115
M210T75,210.024883753954,74.8145,NA,8153.90620763142,8306.23424794996,8794.46179636632,7911.20759523626,7970.24423892974,8610.68629285658
M210T432,210.097472333256,431.87500000002,NA,5732.68211621736,6399.28322920488,3167.79974660236,3110.9462228936,6864.52348030095,3497.91059294854
M210T167,210.109628328226,167.03399999998,NA,19503.8702831853,27447.7734290806,24684.3949155661,13549.7155417321,14066.2536657642,13733.7237002102
M210T54,210.110979979484,54.36699999998,NA,23945.9629145199,19345.528303679,23743.4226832006,24110.6646117795,29400.3851665155,30752.2908407699
M210T343,210.158743139847,342.638,NA,4660.99249123313,4866.42315904595,5656.53977737603,5723.70445454068,7058.70034759169,6348.0933129718
M211T264,210.882230507144,264.23349999999,NA,3468.88400785349,3758.99832981805,3883.33501652728,3586.82519877714,4012.37939437745,3608.16313860958
M211T150,211.069580282322,150.12600000002,NA,7646.51015514464,20511.8863294085,9881.71214030886,9212.56166094323,4857.03713880681,9544.01135476686
M211T194,211.107372650878,193.8385,NA,52926.1992881197,52282.7001143303,54743.166481985,53372.9653251507,53071.5264438167,50097.7438476971
M211T90,211.107379517547,90.069,M212T90,297416.843125662,292830.027388079,286374.822562212,299187.300174892,297967.541049042,300058.443900184
M211T346,211.104902344683,345.64199999999,NA,72534.8260877571,93709.0779242659,69253.7474121667,61329.9117500801,68026.0668577344,61938.9601145082
M211T217,211.107362078156,216.5225,NA,19852.0606321311,19815.867742308,19824.3663569924,17333.7713799256,19258.1231012169,20421.9265220785
M211T223,211.118631460259,222.804,NA,165109.53240559399,165634.551543646,158074.435684729,171602.987816647,170951.483701224,165498.724242182
M211T45,211.132710023604,44.68900000002,NA,7319.48173532995,12218.8087630569,8295.14954046213,10534.9009973118,9092.69662954379,8828.8289204534
M211T52,211.143789374153,52.36300000002,M212T51; M213T55; M214T52,328545.014487318,329133.604641105,314095.93328794,327603.093503531,337850.45550516,317702.348097901
M212T364,212.004084759569,364.32600000001,NA,7920.05955577138,8246.7400660862,8498.45386201707,8094.86757304877,6967.9923796498,8436.1098423735
M212T128,212.037403808495,128.107,NA,3777.03892576904,4095.4120662493,4386.47854636917,4003.72896161966,5726.2159534427,3841.53356489283
M212T161,212.052608756116,161.43950000001,NA,15571.0162718462,14907.4787691943,15518.8432094057,15049.133376881,17391.6004171521,14831.0612801721
M212T270,212.073492208029,269.90099999998,NA,5510.53459683439,5421.94065261175,5372.47922198809,6480.85167014513,5335.14278086147,4910.40669063458
M212T307,212.089110897235,306.6055,M213T307,83066.512687619,83445.2075180418,78694.2815739537,77882.6551726517,72264.1594766412,72481.8050779542
M212T138,212.102824257555,138.1145,M213T138; M214T138,1523374.70827713,1439002.07933097,1437672.15109024,1533044.86442257,1526198.09559768,1460161.43885581
M212T162,212.102582656105,162.47099999999,NA,305906.02941512,294652.065320237,294397.90853053,296794.011782122,300762.077333837,294845.706118644
M212T250,212.111878704727,250.392,NA,20554.899675414,20068.1553419651,20174.8185861353,18895.7106481974,20469.71315438,21647.1894225111
M212T284,212.139168146998,284.41700000002,NA,55494.3398148212,51909.1184211197,45819.9184285796,57057.696385693,48103.9868065791,52240.0825422869
M212T405,212.139285255199,405.48600000002,NA,5672.52781013433,10620.7989693815,16776.1918715519,12073.6216988582,11914.3674793992,11193.9141273169
M212T65,212.148573485933,65.37100000002,NA,84849.4841197019,49518.6522886979,69345.3463731519,80668.4209629547,110278.189513126,85410.9434894751
M213T286,213.076976357499,286.25299999998,NA,8369.1535424252,9335.45834434998,9629.0934217497,8842.96909610912,9112.80690040384,9285.54004714722
M213T128,213.087013791955,128.45949609375,NA,36198.6922470405,34885.030900795,34376.2065868778,37404.9912314006,35378.7664818264,35070.7081754455
M213T290,213.123060203696,290.25600000001,NA,252606.864815842,252597.858228025,245130.299206102,261241.306241239,262281.385525559,248982.136431737
M213T102,213.122751967014,101.91249999999,NA,95990.8038892995,72339.6300663108,74273.1811191813,73537.8752614546,75846.7848362815,72264.8466852089
M213T76,213.122597026258,76.388,NA,43634.1227128283,43685.7488247123,81770.5268438574,41212.5028735532,39321.9175907307,41553.1962708758
M213T224,213.158853247252,224.1965,NA,13432.2904676991,10789.183109467,11704.8747809947,11287.1624960192,12164.972645591,12086.0645548864
M214T79,213.979155046203,78.83850000001,NA,9673.86613608193,13088.3228435682,15913.2280838888,14794.1262401809,10763.7629381398,15578.5565995247
M214T137,214.052809269137,137.11349999999,NA,46163.4151973999,45821.0828193502,45589.6738080718,11709.0387499137,11035.0972807176,46730.736007851
M214T222,214.086218259558,221.52499999998,NA,8299.76017358057,6136.86412651971,5412.13634896342,8856.21172233271,6415.29694094775,8618.24102913594
M214T127,214.118218192232,127.43500000002,NA,56017.3951994808,53313.4341433254,52699.3617011736,58040.0959724533,58624.7553625901,53006.3993172938
M214T333,214.129320517896,332.96199999998,NA,76458.9880373779,100105.697507709,73515.2582045451,73263.3165020766,73678.7498608641,69921.5366177686
M215T456,214.62857090146,455.80399999998,NA,3087.38426844284,2832.33442794029,3747.44465923546,3158.57394851344,2414.7062199626,3095.01050374323
M215T413,214.634537291766,413.27400000002,NA,9260.24117058627,6620.94646478191,5798.0352463335,6951.37766921353,4664.12984798177,6491.67069252425
M215T273,215.081770856188,273.405,NA,27535.7039573965,24524.2871199679,22136.1391387455,4945.7587619158,6431.70532332065,25947.6748185372
M215T61,215.084624203509,60.89500000001,NA,10823.59292489,13005.516493097,8253.96368012659,12479.4550267705,13895.7891141492,13115.4848169797
M215T290,215.092276548832,289.92,NA,15870.0118153008,14149.0819031067,10971.1584722666,16447.1399911625,18520.9144615203,15891.0751449808
M215T154,215.102196540567,154.45999999998,NA,75797.4088501051,98150.7687500804,71295.2445012044,73258.6136238355,69578.2625706815,100679.390691787
M215T50,215.119029095293,50.02699999998,NA,18181.6515998822,13666.1294260597,13616.6806190764,15593.0854803974,15551.9697547596,15240.6669363556
M215T77,215.138436832794,76.72299999999,NA,204725.821534267,121002.850421254,203670.338470607,124973.174969121,120686.330418583,115016.107324025
M215T272,215.138746879904,272.40850000002,NA,36720.1966765113,31778.8616267353,27977.3985538966,39954.9062471986,38751.2844288603,34330.9208573227
M216T487,215.672732344735,486.94199999998,NA,23201.9988035901,22988.8776720972,24545.3009304978,25514.447310974,24682.175526776,25692.372690467
M216T299,216.021225267586,298.763,NA,26924.7060009546,25294.6476015418,31167.852886109,22079.9219526803,22448.713428118,19899.425467064
M216T320,216.021700120859,320.45100000002,NA,71996.02958414,35780.935401189,2694.52832707415,895.746155957422,236.65905021223,186.91591168472
M216T391,216.06266742518,390.8425,M217T391,112315.720532467,110405.394892912,103514.074202079,100876.372430452,105093.32154588,107236.330325769
M216T74,216.080543383215,73.80849999999,NA,28396.0246295352,25816.6471023493,30688.2405521998,26459.4497576422,24218.6926793705,24062.1077305477
M216T132,216.085530337117,132.12900000002,NA,16046.3887513687,12998.7127384567,12506.6037237241,15541.699384386,15665.0838871102,17624.1224674189
M216T155,216.099252087913,154.78649999999,NA,25371.3424794453,23719.0656349019,22945.8934877458,25615.6869392584,22846.2090198016,23331.8925282905
M216T257,216.097455169112,256.55700781249,M217T256,82992.7162723913,83559.8597648667,86828.3745523174,84066.1798815683,86256.2016042385,87021.6246377662
M216T67,216.114113274014,67.044,NA,42224.7859727438,13685.5947252048,13141.9078710305,13415.527095954,13391.2867804504,12144.0761153154
M216T366,216.133918783348,366.32600000002,M217T366; M218T363,107591.723917251,110832.043192886,106825.700547298,103933.714285339,110424.246865598,106909.326074817
M216T52,216.158987851978,51.89050000001,M217T52,58291.9978081741,57170.0551273263,58014.758068953,65497.5581909123,62471.1658496125,56582.8257478456
M217T301,216.922448943077,300.598,NA,2370.91702551912,2213.25656428717,2571.48569077074,2352.52551813855,1892.89838332925,2448.29014872106
M217T164,217.063793591159,164.09849999999,M218T164,28717.3314620128,27801.6442285347,27958.7347176962,34218.6766939638,31596.3161045317,32738.5789325353
M217T306,217.071536399908,305.93799999998,NA,32344.5009650122,7659.57809396683,6277.65941045079,6216.2603721035,40612.8081405998,40298.2188632719
M217T65,217.103661407656,65.03949999999,NA,28058.7245766458,32530.9721513815,41395.078118102,28946.0901230965,44687.3648463501,41520.7160895731
M217T143,217.117873120505,142.79699999998,NA,112102.333754612,111571.746556485,111336.156877747,110429.908533404,112839.565216475,109589.918571506
M217T333,217.129111835391,332.96299999999,M218T333,43472.7938875495,37216.2043347952,50170.222010274,57472.6584232676,57519.724846228,50029.8756876789
M217T175,217.132859779054,174.632,NA,22751.6118136157,23102.9270554356,25380.3679010223,25067.8603464651,23368.2465856185,22616.0043964368
M217T48,217.13235093368,48.193,NA,14433.0986160643,6597.3741263284,6627.79774205988,15004.5311582829,8322.68204423917,6255.30943523843
M217T253,217.154162050126,253.38999999999,NA,42276.6372001815,40211.6603945758,39699.5226653769,37060.1713525209,42879.8322843963,53964.6044749564
M217T403,217.154078528598,403.111,NA,4330.76481191215,4370.451810167,4975.4482471229,5012.29751998613,5874.49429295376,5193.80842752762
M218T51,218.041299398247,51.2175,NA,10990.5709813639,16345.9036887883,15085.0620453378,11971.0800326385,19505.9163851872,16326.8092488766
M218T319,218.075451798686,318.951,NA,2783.25557636262,3117.51843359141,3672.95725296848,14055.8701705127,14722.5996356043,13361.8122502115
M218T193,218.092444529789,192.502,NA,6059.02069823312,8993.96282291065,7931.08692902545,5282.25319575787,6204.45518876316,9292.24204463921
M218T356,218.112883269446,356.31750000001,NA,52621.7761563956,52930.402082036,57344.3948329011,59675.4248606373,27461.9866178145,25568.6852774907
M218T217,218.13800643518,216.68799999999,NA,17744.3366635768,17892.229548904,17171.4361439607,19149.1857498709,18805.133644834,20299.7707212731
M219T75,219.032165225317,75.28800000002,NA,2765.50133352226,3098.60230128895,2865.54637239913,3969.23373589288,2928.2483250055,3108.33921773223
M219T140,219.050519635609,140.11649999999,NA,14160.4705275434,10470.6051247201,13709.6651871737,13299.6585491871,22240.7916182437,21606.4118549529
M219T376,219.096935958609,375.65099999999,NA,42735.606922305,41578.4434799733,45817.4466542533,47525.5183642445,48786.2733249729,47550.3469467533
M219T188,219.110899077122,187.862,NA,16899.1958885145,44228.5867388805,12485.931658237,42163.2346013136,14190.1386424267,39026.6894818991
M219T266,219.1232251869,266.39349999998,NA,2891.00150413945,3267.2540054051,2944.52887452688,2710.19504625324,2641.11089618782,2946.18247670492
M219T187,219.147910232923,186.83000000002,NA,7155.74886534317,7778.20640519446,34742.0001987761,6262.54890188792,31778.0406516051,30597.6220666418
M220T262,220.037066316384,262.2274921875,NA,2311.58497301544,1884.00999024647,1847.572959244,2012.72758310868,2164.6587836086,1710.74643071311
M220T360,220.063373502855,359.65250000001,NA,9678.74005241566,10827.0840982921,10182.156861766,10280.0694515007,10807.4392351613,9091.20844131118
M220T340,220.069090086644,339.6345,NA,9602.06749503531,3517.10539766988,7702.91493094743,7653.32806588103,8153.7042157194,6862.14871479396
M220T414,220.081060016956,413.9815,M221T414,181054.602627663,171958.573515965,179529.377217461,196455.656586099,183757.611462349,180276.664651069
M220T56,220.099490053445,56.36749999999,NA,55069.1429696185,52789.6617839999,54056.9381864355,68057.2887195391,70691.6284520834,55518.6208403327
M220T91,220.117054770508,90.9,NA,22132.5258362365,21889.6894041661,22744.8023051051,23679.6323486469,23644.0665208472,22165.122324877
M220T251,220.15360056069,250.55,NA,6430.19133226894,6270.53286512915,7191.70289136924,6198.23720751378,6986.98609433435,6604.65846868515
M221T153,221.058667879659,152.623,NA,26664.2147166339,40197.7417682778,41563.8191923212,26152.3780964953,43183.0309585029,42494.0856577715
M221T433,221.07678493028,432.83450000001,NA,17790.514567936,17537.6973435559,18343.0601310152,19917.7975314609,17871.5756658773,18458.7522647849
M221T117,221.091741174078,116.76049999999,M222T117,236250.005977691,215671.814634781,221348.661558988,246952.228904657,238071.808374837,225549.84535275
M222T459,221.623553569314,459.464,NA,4621.34840514241,3861.59186802809,5922.50302457436,5568.49516286214,4672.92174222693,4042.71736588638
M222T443,221.636702524205,443.07,NA,4609.00940334316,3233.24317078652,3501.5251985381,4608.56679526192,4463.45020964385,3778.39334528148
M222T158,222.019067454821,158.28249999999,NA,7244.38500001634,9206.87686526731,7088.74844680419,6670.21492230243,7486.7861114916,5897.12118100494
M222T82,222.024782591129,82.05899999998,NA,18671.2534122197,18038.0066365448,16555.5781082959,18734.520657064,20337.1126587075,19330.4903755109
M222T56,222.111868668106,56.36749999999,NA,52048.166136794,46925.7117108759,49246.15139653,52450.3061601943,55606.2012110949,46441.4595674543
M222T182_1,222.112034953984,181.86699999999001,NA,47008.1847211681,47971.5036845047,47190.762425354,46486.288157624,42763.9559340531,47168.4630510272
M222T182_2,222.147846447274,182.48999999999,NA,13002.8751509124,9925.55165841209,13390.374431016,9469.40012544302,12364.8078372729,9023.93319534882
M223T153,223.068966898034,153.45649999999,NA,25110.9088318948,26803.7279355825,26898.8590735235,25606.89239461,24964.2940495811,24775.9871985679
M223T474,223.074457420918,473.776,NA,5303.94927014375,5295.39718309476,5265.57284131527,6304.50979131133,6231.44082337917,5435.13488016575
M223T219,223.107453132325,218.52350000001,NA,35961.2407051672,34980.8600132503,34076.4024983486,35201.4232115871,38707.0453773867,35086.2173865465
M223T188,223.143570328651,187.5165,NA,37598.7039973673,32911.0103087281,33641.5286229008,4625.46424532816,33469.737049841,32835.9764795886
M223T168,223.143522088391,168.023,NA,22584.2427052082,22224.8579273459,18304.1118667661,21704.64374717,23145.3424686309,21141.5362047343
M223T348,223.191026717007,347.97399999998,NA,2561.18084826282,2878.93496844256,2845.70025900406,2676.31336138374,3409.18384664885,2301.32928683362
M224T172,224.058311404099,172.3215,NA,21331.4872140296,21929.5898388826,22087.1095827584,20217.3841482109,29480.4307641882,23289.0196041047
M224T159,224.091787561356,159.09100000002,NA,21282.4726226647,20442.498293893,21784.3680052388,21544.2849508457,20226.8161784224,22425.6665261839
M224T343,224.100251560397,342.97399999998,NA,3001.22569556285,5691.5973713817,3185.52537183839,4069.57006539477,3510.36992051187,4169.98756941151
M224T375,224.11243516878,374.65000000001,M225T375,167406.086643247,168786.508975533,178319.653019499,190079.881449619,190600.260615795,173839.809078289
M224T54,224.126448971878,53.86449999999,NA,21052.6345463489,21420.8526548763,18460.0273843191,16164.0394352696,16465.0608000366,17864.9848194475
M225T306,225.033975474595,305.935,NA,9240.39527670682,6898.1206238393,9235.0041495463,7284.04306964164,3641.63070877074,1528.51526566667
M225T246,225.069376409501,246.21300000002,NA,3626.41120408632,3069.54376252308,4978.26242919,5424.90791138228,3150.20600617636,3749.14239656265
M225T95,225.074345391234,94.573,NA,5756.46664226786,4349.2646819621,4447.04579583306,5793.80143871158,5782.97717144223,5768.08867213689
M225T155,225.086942395174,154.95299999999,NA,14959.7060404583,21113.4874542473,66076.3206683509,15614.9480577535,58344.6284136605,15444.524023559
M225T83,225.086898397261,82.72399999999,NA,20577.5506555372,22635.3747794986,19211.6991849416,19753.7950237083,18010.8439410553,18098.0114557059
M225T348,225.097898607968,347.8105,M226T348,117401.265665439,75875.7034783793,119193.69033812,124536.709310089,131327.858262195,126632.655577174
M225T124,225.123168817089,124.098,NA,130787.148162463,102315.51267699,129612.469870006,132542.777984973,105998.645784445,132645.829304313
M225T168,225.123588157069,167.52899999999,NA,150353.796927995,96629.6240544476,96463.1339045357,101270.708828965,101268.471024241,99017.4358004457
M225T43,225.148379225291,43.352,NA,17195.4327368772,12855.5005459415,30810.3385956036,33301.6694267406,33199.9629118495,33172.6533667219
M225T56,225.1577527613,55.70100000002,NA,8206.40914646162,9656.11360890108,7947.43554230267,7900.567851407,9711.56609322331,8060.34063636093
M226T140,226.119086264875,140.11649999999,NA,182642.148502617,171232.760434444,167770.146000488,180839.474477989,179005.745726297,169755.465430196
M226T294,226.118835997163,293.92699999998,NA,11214.0435593455,9960.34284607446,11126.9685825703,9397.86768152334,11110.3218270255,8922.17578222657
M226T293,226.154830510112,293.25950000001,M227T293; M228T293,1552962.37162924,1555033.51824083,1533704.57985882,1631842.54540678,1638064.42239204,1569648.41801571
M226T395,226.154396335386,394.688,NA,13757.5523945201,24998.3683687291,25843.8936895514,14640.122965542,15231.0587078414,24548.9806590891
M226T42,226.179702155279,42.35650000001,NA,193498.298845473,159330.592856681,189085.073778313,161213.753567438,216042.072624991,180753.994290288
M227T301,226.951470700233,300.59799999998,M228T300; M229T300,1489063.7377755,1311030.58954075,1653146.92705746,1307155.43397549,1161837.44492242,1165254.87671045
M227T323,226.951239087586,323.45400000002,NA,275519.161367662,102958.745752628,58647.7499578151,6211.48514875229,786.709561237125,1242.7491931535
M227T115,227.048297620255,115.09399999998,NA,73661.4968898705,3952.74365292253,71087.1889121991,4146.449174893,4522.81188710993,63119.9877657368
M227T280,227.078985306384,279.74350000001,NA,7343.75763241163,6995.9587464023,6376.45874688802,6712.70291905955,7724.36711550078,6831.50647419238
M227T345,227.078887913067,345.30749999999,NA,7599.75236163884,3247.63529276146,7238.23110612777,5489.58037890413,6679.74124471875,6232.18148804999
M227T129,227.102422751491,129.45100390624,NA,112492.00894466,102840.922233317,108981.61856005,103984.140342904,112684.771691245,108679.981769727
M227T108,227.102378930658,108.4195,M228T109_1,323860.464513129,306278.534939985,310048.650176973,325488.80923444,334588.998512332,312516.403491443
M227T198,227.102165237397,198.17399999998,NA,366463.275442574,506901.728272027,378113.068745316,263142.691587587,396461.388013561,378619.33872439
M227T213,227.102480333449,213.183,NA,148247.513719525,133399.3129809,246126.831705226,280856.164030644,156167.60913816,259485.346691277
M227T456,227.113999454779,455.974,NA,9492.7455572121,7938.9959674033,8225.0005606475,11511.634999791,9993.75403983247,14039.5859773633
M227T207,227.124169724305,207.18299999998,NA,165362.22730526,170397.190073416,158182.266184408,171679.461730503,172033.270566598,160424.201170502
M227T72,227.13859282481,72.32350000002,M228T73,541892.131203974,535516.921634628,519328.124234411,555710.046791439,553270.1821569,536460.816185595
M227T264,227.138553766944,263.733,M228T264,119486.764586789,117447.326322093,87111.4381656161,88572.1778848998,89248.7490558751,86022.7483681013
M227T117,227.153312083325,116.92600000002,NA,9526.46450538606,9081.50750560088,8562.17136185646,12244.428258454,10877.0629510982,9898.7384941792
M228T407,227.654678448414,407.35900000002,NA,8677.88318555476,19044.3564365943,14369.4489150289,2813.92503870948,10801.8853667171,6901.34436216042
M228T161,228.026642774836,161.106,NA,2419.43269843436,2870.39223818221,2446.66132758113,1865.66974543194,2841.87018960573,2049.52981626775
M228T82,228.03190401739,82.345,NA,6117.58744519928,5000.30579465292,4880.24980608468,5219.84906890826,5987.47961618367,5293.99330170706
M228T243,228.068334769188,243.40650000001,NA,2995.45179770442,3783.48875546874,4462.36189582878,3316.9218936449,3391.44449351169,3036.42739764404
M228T210,228.101126877062,209.51000000002,NA,16424.9484854998,38032.9752627776,21751.981358799,39788.0711196168,25136.8506279349,39057.1310331331
M228T109_2,228.133907381534,108.75150000001,M229T108,358109.114135292,341955.921188133,341327.181865903,355146.913666648,357118.279366761,343136.290235806
M228T150,228.133455132816,150.46099999998,NA,39499.5771356554,37555.8778484915,40267.2285852003,42260.6757621123,36200.1443820357,38798.9123101041
M228T311,228.145036686866,310.94599999998,M229T311,184698.344392331,176333.659551197,182289.822815673,153321.750856897,135948.624711721,139821.591872404
M228T43,228.195244088241,42.69650000001,NA,212487.355174379,288586.207166069,255522.631118851,196551.341880418,278513.747124829,228075.101839089
M229T167,229.063767728104,166.586,M230T167,285603.482092664,170412.784467577,268808.457136235,270395.001773892,287460.782397252,262187.271757382
M229T182,229.096879579576,181.53549999999,NA,14247.3763348836,11964.3890025202,17283.5347617194,20609.6394357271,14081.1199781938,13442.4281805176
M229T57,229.100234094028,57.0345,M230T57,391130.909608732,403643.100141457,377632.946079323,418033.63870494,409368.219258513,391663.124915695
M229T361,229.11783165245,360.98799999999,NA,20261.7882971128,18073.2181564039,16054.9502919475,24545.5577406327,20715.8462671614,13863.298618404
M229T135,229.11805901666,135.13249999998,M230T135,894906.242988715,873880.172998128,871485.836904427,922911.576062286,930225.438932633,885244.518967977
M229T401,229.129146045622,400.621,NA,34956.8075870099,35600.5563624355,37047.3451283587,37756.4266994663,40074.9262594069,38177.352678123
M229T248,229.154290217939,248.21499999998,M230T248,359318.33678744,271916.087842559,271133.591545639,555963.613786284,425168.227748836,369499.57410902
M229T67,229.153216203393,66.71199999998,NA,37282.5522081177,32356.4848043804,34619.5255697592,33889.7852413808,24285.3605001657,33710.5817420929
M229T124,229.198641386913,124.43950000001,NA,30372.4773718472,25456.2082970215,26201.7663582798,25280.8574344592,29686.2720193866,23493.1709053131
M230T411,229.651746592865,410.64000000002,NA,2169.74981744744,5844.75880165586,5607.54110870314,7145.02195796549,5400.04856383222,6793.49012500536
M230T153,229.974172985729,153.28999999999,NA,10635.8634698706,15645.8336840677,17469.8271566487,16902.3178543873,13072.083523739,16773.0372009732
M230T301,230.037330954418,301.264,M231T301,319453.937999027,298798.1931794,297458.531049202,309092.895881891,281371.765049444,300776.569470278
M230T51,230.029986266664,50.55050000001,NA,6220.03049582676,5343.43286304244,5125.132820012,5691.76743333193,7988.37385038035,5516.05614120386
M230T84,230.047743419983,84.01350000001,M231T84,122867.811602749,118365.773691224,105231.154327434,121113.839990399,184612.279425498,107486.380307301
M230T108,230.058931336509,108.41749999999,NA,23310.6099896758,21185.7752360183,21506.8629299562,23693.2954076444,23101.972387146,21946.8431122507
M230T330,230.095818683486,330.46150000002,NA,12586.9939160184,13650.2744177107,14934.090817811,8825.31867913277,8504.09863109237,15458.0863643455
M230T187,230.102914332199,187.01649999998,NA,74819.457257534,75142.3832460632,72946.9943898369,78134.3348024287,77805.0195431714,80726.0943563718
M230T179,230.111532469267,179.15350000001,NA,31485.7905800813,28332.0622501225,30177.6038931884,34369.9977715703,34003.6140129431,27315.9582682281
M230T344,230.113201029119,343.63999999999,NA,43762.5632723032,38595.4459831079,41704.2794103644,64538.3450098501,57965.5775641988,45954.5818130956
M230T50,230.174063137039,50.025,NA,36675.8576226161,38491.3806959401,35156.9009091484,37053.0167240572,38348.8792603826,32431.4094891405
M230T272,230.185858432034,271.56999999998,NA,22073.4181677449,24837.6993726359,26469.3646797415,23857.3138925629,24409.5535292401,21972.1660854361
M231T428,230.629213393258,427.92150000001,NA,17567.0316832213,19105.1799761099,17343.7315687866,17199.3986167286,11650.8040902819,11537.3994500531
M231T407,231.025512739264,407.10450000001,NA,2188.26076375055,3243.83946283108,2708.53520558707,4526.93929041011,2636.03272692362,3443.21554242718
M231T273,231.054968483995,272.9085,NA,14194.6566622317,13153.8798690657,13630.3153068006,12149.0656703535,14142.4899179458,12314.6177679667
M231T282,231.084827243337,281.91300000002,NA,32176.2876110544,33500.605565677,36626.3634675459,39577.6387354147,37229.8994970781,37310.7340755892
M231T270,231.097089932393,269.56800000002,M232T270,61711.7310875175,63395.3721818184,60049.4322297867,60754.1695767766,64365.2055421932,61989.1340923029
M231T200,231.09764817182,199.50300000001,M232T200,38151.1656235111,36708.6323792455,36563.8754824546,29009.3370459977,31407.0855078878,30310.3866307439
M231T346,231.097299270346,345.97600000002,NA,15325.4892423107,6995.94031397379,13301.2084091114,12147.8572981904,10604.1473718857,15493.3722473545
M231T337,231.133416555487,337.13449999998,NA,23481.6091733562,15038.7463855906,22475.6690718284,7576.0657813691,7382.09392649044,24447.6659393967
M231T398,231.144390178097,397.64250000002,NA,12699.6581121702,13120.6836959237,14477.2070370352,16232.9029045054,17986.7933301466,15095.4512838197
M231T350,231.152534220251,350.1455,NA,12669.5630063162,12314.9935482751,13455.0262596643,12152.8214184701,12930.950740711,13024.9094804559
M231T240,231.169753895507,239.53899999999,M232T239,70242.5968168159,65927.1467658863,59995.4278466866,73933.8231364688,80784.6695829108,87700.595057185
M231T93,231.168939388988,92.73649999998,NA,11447.7978233448,9988.45451853611,10784.5388218662,11743.5034128371,11467.8456751796,11417.7704595686
M232T96,231.976169552092,96.075,NA,6193.91549062093,6081.30174430683,7391.39841908607,4818.73276645987,3449.0480691768,5520.58823425309
M232T84,232.009057325761,84.373,NA,14258.9174685782,13847.9594347,14318.489188592,14793.1850541715,15979.3607301421,12731.4252720873
M232T179,232.057083819224,178.92500000002,NA,3862.70097683232,4461.37384300328,4138.9708347372,3560.92216533566,5047.21323140816,3609.44477341031
M232T168,232.091733822015,167.691,NA,7866.17311622543,11272.099691101,10852.8687679499,5063.96732959841,5150.8442406556,5033.42472733398
M232T92,232.118283545736,91.56449999999,NA,25128.0218438808,22855.5815235635,22580.4591489447,26170.0475438415,24439.3736235129,26017.887086528
M232T160,232.128619876387,159.79900000002,NA,29715.6392326044,19183.912459258,32849.5354322178,24604.7838562771,24385.9924733949,20928.3257994699
M232T476,232.140275459707,476.105,NA,11445.7702601028,10267.8499686832,10183.1680311578,10112.9268107033,10977.0897997698,11365.2774588637
M232T202,232.153503557888,202.004,M233T202,39741.3242687139,38346.419975602,40257.434782523,45288.1023842041,47972.0456120095,47576.6727913564
M233T243,233.040913182255,242.71299999999,NA,5403.61272256469,7225.20208493873,6076.64699485302,6277.94291075009,2129.04332877803,6250.59832492189
